Date,Open,High,Low,Close,Volume
2002-03-15,1671.83,1676.51,1620.56,1620.98
2002-03-18,1641.43,1657.68,1610.99,1623.88
2002-03-19,1624.32,1665.62,1624.29,1665.36
2002-03-20,1673.27,1686.11,1664.37,1682.51
2002-03-21,1686.95,1693.87,1675.25,1685.02
2002-03-22,1684.07,1684.46,1659.52,1669.69
2002-03-25,1667.85,1677.05,1663.4,1675.29
2002-03-26,1674.7,1675.21,1641.91,1649.48
2002-03-27,1646.68,1655.18,1635.82,1654.23
2002-03-28,1653.98,1666.52,1645.34,1650.67
2002-03-29,1648.09,1648.09,1596.25,1603.91
2002-04-01,1598.03,1609.92,1589.41,1608.51
2002-04-02,1608.52,1610.73,1575.97,1582.88
2002-04-03,1582.74,1603.8,1582.67,1594.51
2002-04-04,1595.02,1643.54,1583.63,1641.7
2002-04-05,1650.5,1657.09,1628.55,1634.64
2002-04-08,1633.83,1643.68,1631.07,1640.65
2002-04-09,1641.85,1671.86,1640.69,1667.52
2002-04-10,1670.8,1677.94,1663.47,1677.66
2002-04-11,1679.34,1680.3,1649.27,1649.53
2002-04-12,1648.45,1664.42,1648.45,1658.98
2002-04-15,1660.57,1664.52,1638.64,1649.5
2002-04-16,1647.51,1654.74,1635.75,1640.29
2002-04-17,1641.72,1649.43,1630.23,1644.4
2002-04-18,1644.15,1646.25,1626.03,1628.14
2002-04-19,1625.25,1635.53,1603.96,1635.17
2002-04-22,1633.64,1637.19,1619.16,1627.48
2002-04-23,1626.63,1634.86,1621.87,1624.55
2002-04-24,1623.47,1626.39,1609.21,1611.05
2002-04-25,1609.94,1616.76,1603.64,1615.92
2002-04-26,1615.52,1643.15,1615.52,1640.59
2002-04-29,1643.55,1667.16,1640.56,1665.81
2002-04-30,1668.31,1673.75,1657.82,1667.75
2002-05-08,1669.87,1670.92,1651.69,1652.37
2002-05-09,1648.46,1659.25,1646.82,1650.58
2002-05-10,1650.91,1652.29,1636.86,1638.2
2002-05-13,1634.9,1634.92,1618.46,1623.94
2002-05-14,1622.33,1629.88,1613.55,1616.23
2002-05-15,1614.9,1618.14,1597.92,1598.35
2002-05-16,1592.24,1592.24,1546.94,1549.5
2002-05-17,1549.08,1570.15,1540.58,1567.5
2002-05-20,1564.97,1564.98,1529.35,1541.53
2002-05-21,1575.02,1599.11,1564.55,1588.11
2002-05-22,1590.79,1591.03,1563.16,1564.49
2002-05-23,1571.08,1585.74,1568.1,1571.61
2002-05-24,1572.94,1574.13,1544.42,1549.47
2002-05-27,1555.04,1562.63,1545.62,1555.05
2002-05-28,1557.62,1569.41,1557.23,1558.52
2002-05-29,1558.13,1558.15,1520.13,1524.81
2002-05-30,1524.22,1530.77,1506.54,1523.52
2002-05-31,1523.01,1532.03,1513.26,1515.73
2002-06-03,1510.25,1510.26,1480.09,1483.35
2002-06-04,1484.01,1498.05,1474.36,1490.51
2002-06-05,1491.07,1491.07,1460.48,1462
2002-06-06,1458.61,1532.74,1455.31,1521.26
2002-06-07,1522.88,1540.83,1508.43,1529.51
2002-06-10,1529.34,1529.38,1511.26,1517.23
2002-06-11,1515.99,1534.38,1515.75,1530.96
2002-06-12,1531.75,1531.75,1513.92,1524.84
2002-06-13,1524.77,1529.44,1511.22,1511.71
2002-06-14,1508.64,1508.65,1493.24,1494.25
2002-06-17,1489.14,1496.84,1481.25,1496.24
2002-06-18,1496.83,1527.77,1496.81,1524.07
2002-06-19,1523.95,1524.01,1506.43,1507.67
2002-06-20,1511.12,1528.36,1510.53,1516.15
2002-06-21,1517.28,1564.92,1517.26,1562.72
2002-06-24,1704.7,1709.07,1647.5,1707.31
2002-06-25,1718.23,1748.89,1690.61,1706.59
2002-06-26,1698.11,1719.08,1684.91,1712.91
2002-06-27,1714.74,1730.67,1706.14,1723.55
2002-06-28,1724.73,1747.23,1711,1732.76
2002-07-01,1736.29,1740.38,1712.77,1713.71
2002-07-02,1707.45,1725.89,1698.83,1724.95
2002-07-03,1727.09,1736.08,1719.62,1730.92
2002-07-04,1731.9,1735.83,1710.29,1713.14
2002-07-05,1709.84,1722.48,1704.19,1722.19
2002-07-08,1723.58,1737.86,1721.12,1732.93
2002-07-09,1733.83,1741.92,1724.39,1729.99
2002-07-10,1728.52,1729.73,1698.83,1701.82
2002-07-11,1698.21,1712.2,1689.22,1696.94
2002-07-12,1696.64,1706.44,1693.21,1698.3
2002-07-15,1696.81,1697.38,1685.54,1687.95
2002-07-16,1687.67,1704.77,1686.81,1691.62
2002-07-17,1692.45,1702.24,1680.2,1701.72
2002-07-18,1703.81,1711.69,1695.4,1704.91
2002-07-19,1706.36,1714.09,1703.38,1713.86
2002-07-22,1712.02,1712.33,1678.5,1681.01
2002-07-23,1676.9,1684.66,1670.38,1673.86
2002-07-24,1673.68,1679.66,1667.44,1672.4
2002-07-25,1675.47,1682.89,1662.38,1665.11
2002-07-26,1665.09,1670.23,1656.82,1657.5
2002-07-29,1654.93,1665.96,1647.27,1665.67
2002-07-30,1666.58,1672.12,1656.85,1669
2002-07-31,1667.62,1671.48,1649.01,1651.59
2002-08-01,1650.05,1659.97,1639.23,1653.01
2002-08-02,1653.64,1662.72,1653.17,1661.87
2002-08-05,1661.4,1661.58,1652.4,1653.96
2002-08-06,1652.94,1679.81,1649.89,1670.62
2002-08-07,1670.17,1670.81,1663.93,1668.07
2002-08-08,1668.51,1675.3,1657.47,1659.8
2002-08-09,1658.44,1658.77,1642.77,1647.05
2002-08-12,1642.48,1642.59,1633.09,1634.57
2002-08-13,1633.68,1642.41,1633.55,1636.63
2002-08-14,1636.89,1647.09,1635.29,1646.72
2002-08-15,1646.62,1647.07,1632.13,1634.37
2002-08-16,1632.96,1652.98,1624.05,1646.79
2002-08-19,1645.93,1650.09,1641.4,1644.3
2002-08-20,1644.62,1673.92,1644.25,1671.35
2002-08-21,1671.99,1677.95,1668.36,1673.55
2002-08-22,1672.7,1696.28,1672.43,1686.11
2002-08-23,1686.3,1688.12,1679.12,1683.21
2002-08-26,1682.14,1682.32,1668.82,1670.69
2002-08-27,1670.63,1680.06,1670.11,1679.69
2002-08-28,1680.75,1683.51,1675.53,1676.77
2002-08-29,1676.86,1680.17,1665.72,1667.32
2002-08-30,1666.98,1669.14,1664.82,1666.62
2002-09-02,1666.34,1669.91,1663.17,1668.77
2002-09-03,1669.59,1680.28,1669.58,1674.07
2002-09-04,1674.45,1675.97,1662.49,1663.97
2002-09-05,1662.89,1662.9,1639.82,1641.81
2002-09-06,1639.89,1644.8,1629.93,1631.38
2002-09-09,1628.45,1628.45,1617.01,1621.58
2002-09-10,1620.28,1627.35,1619.33,1625.11
2002-09-11,1625.33,1626.84,1605.98,1620.36
2002-09-12,1619.94,1631.67,1614.6,1624.56
2002-09-13,1624.5,1626.07,1621.42,1625.76
2002-09-16,1624.13,1624.14,1598.74,1604.08
2002-09-17,1603.46,1612.02,1593.98,1604.88
2002-09-18,1603.61,1605.22,1593.53,1594.58
2002-09-19,1593.57,1623.65,1585.07,1619.35
2002-09-20,1618.2,1618.2,1602.89,1604.91
2002-09-23,1602.28,1604.3,1597.29,1602.59
2002-09-24,1602.2,1602.29,1594.28,1596.73
2002-09-25,1595.81,1602.35,1590.49,1597.84
2002-09-26,1597.85,1599.98,1586.53,1587.65
2002-09-27,1587.24,1591.84,1577.53,1581.62
2002-10-08,1577.05,1577.05,1558.48,1562.99
2002-10-09,1570.65,1571.52,1534.91,1535.37
2002-10-10,1532.18,1542.56,1528.35,1530.41
2002-10-11,1532.14,1536.87,1521.91,1524.05
2002-10-14,1522.87,1532.63,1509.14,1531.68
2002-10-15,1531.58,1534.58,1522.1,1524.73
2002-10-16,1524.91,1548.53,1524.91,1537.39
2002-10-17,1537.97,1538.79,1511.4,1513.1
2002-10-18,1511.18,1523.83,1500.54,1519.54
2002-10-21,1519.21,1525.26,1512.33,1524.93
2002-10-22,1525.08,1553.87,1525.07,1548.1
2002-10-23,1549.77,1550.09,1539.48,1548.97
2002-10-24,1549.79,1550.43,1535.9,1536.52
2002-10-25,1535.8,1542.59,1517.42,1520.31
2002-10-28,1518.09,1518.6,1500.01,1502.72
2002-10-29,1501.38,1511.77,1488.68,1510.88
2002-10-30,1511.11,1513.46,1498.45,1509.71
2002-10-31,1510.03,1521.87,1506,1507.5
2002-11-01,1507.38,1511.1,1498.21,1510.76
2002-11-04,1516.22,1532.23,1515.07,1531.84
2002-11-05,1533.81,1565.23,1532.29,1558.24
2002-11-06,1558.91,1559.23,1548.73,1552.56
2002-11-07,1554.04,1559.82,1546.27,1554.24
2002-11-08,1570,1573.1,1517.39,1522.19
2002-11-11,1519.6,1526.13,1501.99,1504.4
2002-11-12,1504.58,1517.72,1481.16,1485.91
2002-11-13,1483.71,1491.24,1461.26,1490.46
2002-11-14,1488.91,1489.14,1459.71,1460.8
2002-11-15,1455.98,1481.22,1451.39,1463.69
2002-11-18,1463.72,1468.33,1447.49,1451.29
2002-11-19,1450.7,1464.76,1441.73,1462.17
2002-11-20,1459.21,1459.21,1423.8,1425.84
2002-11-21,1421.23,1421.23,1389.29,1390.63
2002-11-22,1392.57,1409,1375.54,1395.5
2002-11-25,1393.34,1403.51,1383.09,1398.44
2002-11-26,1398.44,1408.79,1371.01,1371.17
2002-11-27,1365.82,1384,1353.14,1378.75
2002-11-28,1378.14,1417.85,1372.38,1417.53
2002-11-29,1420.43,1450.19,1409.2,1434.18
2002-12-02,1432.03,1432.03,1394.91,1395.68
2002-12-03,1391.72,1409.89,1388.51,1408.84
2002-12-04,1414.89,1432.9,1406.61,1414.45
2002-12-05,1411.89,1411.89,1395.08,1404.88
2002-12-06,1404.93,1417,1396.21,1405.53
2002-12-09,1404.51,1410.79,1395.93,1400.87
2002-12-10,1400.56,1406.9,1383.57,1383.84
2002-12-11,1381.4,1383.15,1367.31,1379.2
2002-12-12,1378.82,1399.77,1378.81,1383.91
2002-12-13,1375.78,1401.6,1367.93,1396.9
2002-12-16,1397.72,1409.94,1392.89,1408.52
2002-12-17,1409.17,1418.21,1403.58,1416.1
2002-12-18,1416.67,1424.48,1409.84,1411.72
2002-12-19,1411.28,1414.29,1402.64,1413.6
2002-12-20,1414.35,1431.36,1410.46,1427.94
2002-12-23,1429.95,1439.85,1429.29,1430.2
2002-12-24,1429.53,1431.12,1420.38,1430.83
2002-12-25,1431.59,1433.79,1420.93,1421.52
2002-12-26,1419.97,1420,1382.36,1384.15
2002-12-27,1379.33,1389.33,1367.85,1382.97
2002-12-30,1379.74,1379.75,1358.43,1366.36
2002-12-31,1364.97,1370.53,1348.71,1357.65
2003-01-02,1347.43,1351.34,1317.47,1320.63
2003-01-03,1317.58,1323.63,1312.8,1319.87
2003-01-06,1319.69,1334.89,1311.68,1334.68
2003-01-07,1335.63,1346.82,1326.19,1332.06
2003-01-08,1331.44,1373.12,1330.45,1372.07
2003-01-09,1374.62,1402.29,1365.37,1397.38
2003-01-10,1398.38,1411.37,1384.63,1384.86
2003-01-13,1381.87,1391.19,1378.65,1386.31
2003-01-14,1386.9,1476.91,1386.59,1466.85
2003-01-15,1477.45,1485.8,1448.27,1459.92
2003-01-16,1458.87,1486.06,1454.55,1485.62
2003-01-17,1488.27,1492.72,1472.96,1478.68
2003-01-20,1475.71,1482.94,1458.12,1482.68
2003-01-21,1485.87,1489.55,1454.61,1454.89
2003-01-22,1448.83,1463.94,1446.35,1460.53
2003-01-23,1460.25,1470.33,1448.7,1450.62
2003-01-24,1449.5,1483.56,1448.01,1479.07
2003-01-27,1481.61,1500.38,1480.97,1496.16
2003-01-28,1497.1,1502.43,1489.17,1500.64
2003-01-29,1501.29,1508.59,1498.37,1499.82
2003-02-10,1499.17,1499.64,1477.52,1480.17
2003-02-11,1478.05,1492.89,1476.87,1492.76
2003-02-12,1493.25,1510.99,1486.31,1510.67
2003-02-13,1512.29,1519.29,1502.43,1504.34
2003-02-14,1503.37,1515.26,1500.98,1510.95
2003-02-17,1510.64,1514.64,1490.92,1496.52
2003-02-18,1495.14,1500.29,1488.83,1496.47
2003-02-19,1496.65,1511.13,1490.02,1510.8
2003-02-20,1513.01,1517.77,1507.23,1509.49
2003-02-21,1508.08,1508.13,1476.42,1478.87
2003-02-24,1476.07,1488.07,1474.47,1481.94
2003-02-25,1481.11,1511.65,1481.11,1511.28
2003-02-26,1513.49,1515.46,1506.55,1513.18
2003-02-27,1514.02,1524.75,1508.75,1513.7
2003-02-28,1512.87,1514.5,1501.42,1511.93
2003-03-03,1511.59,1525.7,1511.05,1525.48
2003-03-04,1527.45,1529.75,1517.86,1524.3
2003-03-05,1524.08,1524.12,1508.25,1517.18
2003-03-06,1516.6,1517.35,1494.24,1498.34
2003-03-07,1495.69,1502.43,1489.38,1493.09
2003-03-10,1492.21,1496.16,1467.64,1468.92
2003-03-11,1467.55,1473.96,1463.58,1469.55
2003-03-12,1468.75,1475.29,1458.5,1475.01
2003-03-13,1475.04,1477.86,1463.33,1464.65
2003-03-14,1464.99,1471.5,1461.35,1466.04
2003-03-17,1465.14,1469.53,1453.37,1469.27
2003-03-18,1468.99,1479,1458.98,1459.89
2003-03-19,1458.58,1475.84,1452.59,1469.96
2003-03-20,1469.66,1477.25,1460.8,1464.54
2003-03-21,1464.18,1475.81,1461.92,1474.66
2003-03-24,1474.59,1477.97,1470.44,1477.77
2003-03-25,1478.05,1478.41,1461.75,1462.4
2003-03-26,1461.32,1465.43,1452.89,1456.27
2003-03-27,1455.44,1507.67,1447.01,1499.35
2003-03-28,1498.46,1508.26,1488.6,1491.94
2003-03-31,1491.39,1511.22,1490.99,1510.58
2003-04-01,1513,1525.24,1508.84,1522.55
2003-04-02,1522.49,1525.77,1516.79,1521.32
2003-04-03,1521.36,1522.67,1510.51,1511.73
2003-04-04,1510.22,1521.78,1509.61,1521.13
2003-04-07,1521.9,1530.37,1512.5,1515.13
2003-04-08,1515.65,1523.95,1513.24,1520.55
2003-04-09,1519.99,1545.34,1510.34,1543.67
2003-04-10,1546.51,1559.87,1541.29,1551.18
2003-04-11,1552,1581.7,1548.53,1576.86
2003-04-14,1581.38,1616.65,1581.2,1616.07
2003-04-15,1619.95,1632.09,1606.73,1631.47
2003-04-16,1633.53,1649.6,1598.83,1606.24
2003-04-17,1606.23,1621.23,1595.63,1613.6
2003-04-18,1616.91,1620.81,1596.67,1603.08
2003-04-21,1598.5,1598.58,1557.12,1571.71
2003-04-22,1570.57,1575.8,1563.59,1568.69
2003-04-23,1568.13,1569.79,1540.07,1541.96
2003-04-24,1538.58,1542.11,1492.9,1503.59
2003-04-25,1501.57,1513.33,1481.07,1487.15
2003-04-28,1483.47,1538.59,1473.27,1537.69
2003-04-29,1535.88,1535.88,1508.32,1509.31
2003-04-30,1511.15,1539.57,1510.6,1521.44
2003-05-12,1522.98,1536.89,1511.87,1531.87
2003-05-13,1533.08,1534.8,1481.75,1485.31
2003-05-14,1480.11,1523.32,1477.25,1522.92
2003-05-15,1524.5,1555.56,1516.43,1555.29
2003-05-16,1555.91,1560.72,1543.17,1554.45
2003-05-19,1557.29,1563.11,1546.75,1555.45
2003-05-20,1553.69,1553.85,1530.67,1535.52
2003-05-21,1534.6,1547.31,1530.05,1533.48
2003-05-22,1532.19,1546.39,1522.19,1546.11
2003-05-23,1547.16,1571.69,1547.09,1560.96
2003-05-26,1563.21,1574.39,1561.04,1569.51
2003-05-27,1572.31,1575.63,1558.13,1568.34
2003-05-28,1569.33,1576.62,1549.06,1551.81
2003-05-29,1549.05,1568.54,1543.34,1568.16
2003-05-30,1570.92,1581.61,1567.28,1576.26
2003-06-02,1577.99,1578.87,1564.61,1576.53
2003-06-03,1577.08,1582.41,1561.08,1562.24
2003-06-04,1560.67,1574.77,1546.62,1574.11
2003-06-05,1575.31,1575.64,1555.45,1556.25
2003-06-06,1553.2,1557.76,1538.1,1538.92
2003-06-09,1536.27,1548.14,1527.84,1530.22
2003-06-10,1529.53,1541.39,1529.52,1538.76
2003-06-11,1540.72,1566.9,1540.7,1565.84
2003-06-12,1566.92,1569.13,1556.53,1562.11
2003-06-13,1562.61,1572.41,1560.3,1566.77
2003-06-16,1568.19,1569.55,1555.37,1559.71
2003-06-17,1559.12,1564.95,1552.43,1557.18
2003-06-18,1556.89,1565.92,1552.83,1553.88
2003-06-19,1554.02,1557.38,1530.38,1538.75
2003-06-20,1537.5,1542.42,1528.3,1529.47
2003-06-23,1524.58,1524.91,1509.43,1511.37
2003-06-24,1509.11,1515.84,1504.72,1512.43
2003-06-25,1512.49,1515.92,1498.96,1502.08
2003-06-26,1500.34,1517.21,1486.08,1515.38
2003-06-27,1516.81,1516.87,1494.45,1497.05
2003-06-30,1493.69,1500.97,1483.69,1486.02
2003-07-01,1485.52,1502.57,1482.82,1484.7
2003-07-02,1485.45,1499.97,1477.87,1499.68
2003-07-03,1501.9,1507.71,1497.74,1504.44
2003-07-04,1504.6,1510.17,1497.46,1502.35
2003-07-07,1500.85,1503.81,1490.97,1501.48
2003-07-08,1501.62,1513.55,1500.98,1512.02
2003-07-09,1512.34,1513.28,1499.34,1503.31
2003-07-10,1503.51,1532.19,1501.71,1531.93
2003-07-11,1532.64,1535.98,1523.24,1528.85
2003-07-14,1528.39,1529.33,1519.12,1521.41
2003-07-15,1521.56,1531,1516.89,1525.44
2003-07-16,1525.5,1529.82,1520.41,1529.49
2003-07-17,1529.97,1540.19,1529.36,1539.36
2003-07-18,1539.05,1539.06,1506.49,1507.16
2003-07-21,1501.39,1504.71,1483.57,1495.89
2003-07-22,1499.89,1510.31,1485.46,1498.49
2003-07-23,1499.31,1505.31,1491.66,1502.15
2003-07-24,1503.06,1503.38,1491.2,1493.45
2003-07-25,1494.58,1502.64,1471.29,1477.65
2003-07-28,1474.74,1474.74,1464.87,1470.39
2003-07-29,1470.39,1480.58,1469.93,1477.3
2003-07-30,1477.41,1483.07,1468.82,1479.65
2003-07-31,1480.01,1482.6,1474.14,1476.74
2003-08-01,1476.47,1478.36,1464.98,1476.97
2003-08-04,1476.82,1494.42,1471.89,1494.37,752510976
2003-08-05,1494.49,1497.01,1488.97,1494.31,586501952
2003-08-06,1493.03,1493.39,1482.69,1486.25,568349952
2003-08-07,1485.74,1497.1,1485.06,1487.37,576152960
2003-08-08,1487.17,1487.41,1468.44,1471.27,726607936
2003-08-11,1469.26,1474.72,1462.72,1474.41,466530976
2003-08-12,1473.99,1484.59,1472.39,1479.28,421359968
2003-08-13,1479.67,1481.12,1465.06,1465.83,480137984
2003-08-14,1464.38,1475.02,1451.61,1455.9,713075968
2003-08-15,1454.68,1457.63,1447.11,1450.2,676853952
2003-08-18,1449.67,1451.67,1442.48,1445.09,507882976
2003-08-19,1444.66,1453.45,1444.23,1449.71,475380992
2003-08-20,1449.5,1450.47,1432.75,1441.66,570281984
2003-08-21,1441.78,1442.86,1434.31,1441.09,590011968
2003-08-22,1438.79,1446.28,1436.9,1438.88,525134976
2003-08-25,1434.21,1434.21,1419.26,1422.18,571672000
2003-08-26,1420.85,1428.41,1417.83,1425.21,502527968
2003-08-27,1425.15,1432.35,1420.35,1425.36,451875968
2003-08-28,1425.73,1428.35,1414.88,1415.69,484206976
2003-08-29,1414.41,1422.35,1406.68,1421.98,580907968
2003-09-01,1423.35,1450.04,1420.12,1449.82,914179968
2003-09-02,1450.51,1456.55,1442.01,1446.51,909240960
2003-09-03,1446.28,1451.23,1438.69,1447.85,749274944
2003-09-04,1447.77,1453.43,1443.38,1447.43,735657984
2003-09-05,1446.94,1446.98,1424.17,1431.53,828939968
2003-09-08,1429.46,1429.56,1421.14,1425.73,608342976
2003-09-09,1424.69,1429.71,1414.88,1420.07,637166976
2003-09-10,1419.52,1424.77,1415.72,1423.18,517494976
2003-09-11,1422.9,1429.56,1421.82,1423.96,449903968
2003-09-12,1426.34,1426.81,1407.95,1409.16,1018342976
2003-09-15,1407.81,1416.08,1394.27,1397.54,706826944
2003-09-16,1396.75,1406.72,1389.49,1406.1,667822976
2003-09-17,1406.25,1406.37,1386.78,1389.82,607952960
2003-09-18,1388.09,1395.2,1383.4,1390.49,589341952
2003-09-19,1390.84,1395.6,1383.72,1391.37,551120000
2003-09-22,1392.9,1395.07,1378.32,1381.44,491086976
2003-09-23,1380.85,1390.35,1372.85,1390.17,601462976
2003-09-24,1391.4,1396.95,1386.79,1394.23,592149952
2003-09-25,1394.49,1394.74,1374.79,1376.29,480017984
2003-09-26,1374.6,1377.87,1367.75,1370.84,459359968
2003-09-29,1369.44,1369.48,1353.25,1355.34,518958976
2003-09-30,1354.65,1371.07,1348.22,1367.16,607506944
2003-10-08,1366.2,1373.08,1359.5,1371.69,433584992
2003-10-09,1371.68,1379.99,1367.65,1369.17,557947968
2003-10-10,1369,1406,1367.11,1404.01,1263993984
2003-10-13,1405.33,1411.88,1397.69,1399.66,850488960
2003-10-14,1399.84,1400.75,1382.48,1388.17,635529984
2003-10-15,1388.25,1401.54,1380.81,1383.1,696166976
2003-10-16,1381.46,1382.53,1362.98,1365.51,610236992
2003-10-17,1365.31,1375.66,1362.42,1370.58,529155968
2003-10-20,1369.71,1370.49,1355.55,1359.5,539987968
2003-10-21,1359.51,1364.61,1350.21,1364.3,696755968
2003-10-22,1366.11,1403.1,1363.09,1398.01,1498094976
2003-10-23,1398.59,1407.39,1384.64,1386.65,1006296960
2003-10-24,1385.9,1389.88,1376.71,1381.83,889391936
2003-10-27,1381.84,1383.6,1361.19,1369.46,801403968
2003-10-28,1366,1382.6,1356.49,1369.33,1025286976
2003-10-29,1372.35,1375.91,1344.42,1361.49,1377798912
2003-10-30,1360.02,1360.07,1340.29,1344.63,947220928
2003-10-31,1341.5,1364.66,1334.78,1348.3,1000578944
2003-11-03,1346.48,1367.34,1339.96,1364.06,1053975936
2003-11-04,1363.96,1412.91,1363.9,1389.55,2386899968
2003-11-05,1389.72,1396.86,1375.99,1385.11,1459620992
2003-11-06,1384.67,1385.84,1351.1,1356.79,1651486976
2003-11-07,1353.43,1353.45,1323.12,1335.21,1451915904
2003-11-10,1330.96,1340.87,1322.05,1340.1,836959936
2003-11-11,1340.32,1350.39,1331.12,1343.62,915748928
2003-11-12,1341.57,1341.58,1316.85,1317.79,956941952
2003-11-13,1313.93,1324.98,1307.4,1319.61,839291968
2003-11-14,1318.72,1331.42,1312.79,1331.05,752358976
2003-11-17,1330.49,1333.41,1323.68,1328.1,593232960
2003-11-18,1334.65,1336.1,1314.99,1316.56,1478477952
2003-11-19,1313.84,1341.56,1312.56,1338.87,1020695936
2003-11-20,1338.6,1377.12,1336.14,1376.51,2044837888
2003-11-21,1379.94,1394.57,1359.9,1361.56,2024437888
2003-11-24,1360.33,1404.25,1360.23,1404.01,1887417856
2003-11-25,1407.76,1423.58,1400.9,1408.42,2525184768
2003-11-26,1407.3,1413.77,1398.03,1411.91,1667846912
2003-11-27,1412.31,1415.74,1387.79,1389.1,1509299968
2003-11-28,1388.31,1401.46,1385.82,1397.23,1218240896
2003-12-01,1398.71,1432.82,1398.71,1432.7,1831794944
2003-12-02,1437.24,1444.57,1430.24,1435.31,1961554944
2003-12-03,1434.7,1462.07,1424.35,1445.03,2146049920
2003-12-04,1445.4,1454.32,1440.82,1452.81,1847737856
2003-12-05,1454.41,1456.87,1440.79,1451.12,1506996992
2003-12-08,1452.11,1459.48,1435.14,1436.66,1333301888
2003-12-09,1435.1,1443.61,1429.06,1443.37,1093312000
2003-12-10,1449.57,1469.71,1448.5,1469.42,1995129856
2003-12-11,1472.39,1475.38,1460.19,1470.02,1880012928
2003-12-12,1469.7,1472.86,1459.55,1470.79,1519136896
2003-12-15,1471.24,1474.67,1465.51,1470.36,1120558976
2003-12-16,1469.12,1469.12,1441.06,1466.34,1617785984
2003-12-17,1465.61,1480.43,1453.88,1454,1692747904
2003-12-18,1450.85,1458.67,1445.08,1457.3,1494503936
2003-12-19,1463.45,1470.21,1429.71,1446.29,2395726848
2003-12-22,1444.17,1493.54,1441.59,1492.96,2788128768
2003-12-23,1497.57,1507.04,1487.12,1500.64,2447981824
2003-12-24,1501.36,1514.32,1498.98,1513.83,2058783872
2003-12-25,1514.93,1525.3,1504.25,1512.6,2055579904
2003-12-26,1513.11,1516.48,1504.13,1514.78,1587371904
2003-12-29,1509.28,1512.98,1495.54,1496.43,1460938880
2003-12-30,1495.67,1513.73,1495.39,1511.69,1542627968
2003-12-31,1513.62,1516.52,1491.25,1497.04,1457864960
2004-01-02,1492.72,1526.24,1491.69,1517.19,1669350912
2004-01-05,1516.8,1568.85,1516.58,1568.35,2863352832
2004-01-06,1568.9,1589.08,1557.93,1574.52,3278449920
2004-01-07,1574.1,1595,1565.09,1587.2,3056367872
2004-01-08,1587.45,1616.58,1582.88,1610.13,2921445888
2004-01-09,1612.39,1618.76,1579.69,1581.47,3208024832
2004-01-12,1579.88,1619.09,1573.77,1618.52,2303912960
2004-01-13,1622.05,1627.49,1596.72,1612.68,2598471936
2004-01-14,1612.92,1613.15,1585.91,1592.42,2055795840
2004-01-15,1591.82,1601.41,1582.36,1586.49,1903326848
2004-01-16,1589.38,1604.76,1579.24,1600.43,2068562944
2004-01-29,1605.25,1629.18,1603.31,1628.84,1937890944
2004-01-30,1631.11,1634.41,1589.4,1590.73,2470784000
2004-02-02,1630.65,1650.29,1585.96,1623.88,3468125952
2004-02-03,1625.29,1650.24,1615.81,1649.28,2664161792
2004-02-04,1652.61,1685.77,1652.61,1685.16,3263917824
2004-02-05,1690.94,1693.9,1674.62,1693.43,3264214784
2004-02-06,1690.56,1705.91,1671.4,1679.19,3421057792
2004-02-09,1679.58,1703.77,1679.1,1703.53,2630302976
2004-02-10,1708.9,1715.46,1683.6,1691.01,2752090880
2004-02-11,1691.61,1692.9,1660.01,1677.76,2655548928
2004-02-12,1679.08,1693.01,1660.31,1663.83,2718455808
2004-02-13,1664.6,1672.44,1653.24,1658.54,2278110976
2004-02-16,1661.45,1697.26,1661.45,1696.83,2336641792
2004-02-17,1701.41,1710.86,1693.97,1703.77,2978306816
2004-02-18,1704.75,1719.89,1697.32,1717.1,2930504960
2004-02-19,1719.31,1728.02,1710.71,1717.02,2735185920
2004-02-20,1715.81,1722.57,1702.93,1721.75,2358130944
2004-02-23,1725.59,1730.28,1680.89,1681.65,2867428864
2004-02-24,1675.64,1683.04,1650.18,1682.3,2717297920
2004-02-25,1684.9,1700.5,1642.69,1647.38,2463811840
2004-02-26,1642.41,1655.3,1628.84,1654.9,2313536768
2004-02-27,1657.26,1675.32,1657.04,1675.07,1972757888
2004-03-01,1676.22,1690.07,1661.34,1689.76,2020636928
2004-03-02,1692.62,1694.82,1677.98,1687.28,2030714880
2004-03-03,1686.96,1688.94,1654.56,1661.81,1956651904
2004-03-04,1658.63,1670.16,1642.63,1668.87,1797186944
2004-03-05,1671.06,1675.03,1660.21,1662.1,1623603968
2004-03-08,1660.64,1665.73,1635.44,1637.14,1569399936
2004-03-09,1636.21,1659.65,1634.71,1637.1,1634802944
2004-03-10,1639.68,1678.4,1639.68,1678.07,1662625920
2004-03-11,1680.31,1698.78,1672.67,1691.64,1870421888
2004-03-12,1692.87,1699.25,1680.45,1694.74,1608232960
